bagId;aansluiting;status;datum
0398100000006063;Warmte;Aanvraag goedgekeurd;14-8-2023 10:26:43
0398100000006063;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 10:26:43
0398100000034086;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:04
0398100000034086;Warmte;Aanvraag ontvangen;4-5-2023 15:15:04
0399100000000911;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:56
0399100000000911;Warmte;Aanvraag ontvangen;4-5-2023 15:14:56
0399100000001445;Warmte;Aanvraag goedgekeurd;2-8-2023 12:31:51
0399100000001445;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 12:31:51
0402100001474490;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001474490;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001474796;Elektriciteit;Aanvraag goedgekeurd;11-8-2023 16:16:50
0402100001474796;Warmte;Aanvraag goedgekeurd;11-8-2023 16:16:50
0402100001475230;Warmte;Aanvraag ontvangen;11-5-2023 11:32:42
0402100001475231;Warmte;Aanvraag goedgekeurd;14-8-2023 13:47:03
0402100001475232;Warmte;Aanvraag ontvangen;15-6-2023 14:13:44
0402100001475232;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:44
0402100001475233;Warmte;Aanvraag goedgekeurd;29-8-2023 08:54:06
0402100001475234;Warmte;Aanvraag ontvangen;15-6-2023 14:13:44
0402100001475234;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:44
0402100001475253;Warmte;Aanvraag ontvangen;4-5-2023 15:15:03
0402100001475290;Warmte;Aanvraag ontvangen;22-6-2023 08:44:45
0402100001475291;Warmte;Aanvraag ontvangen;22-6-2023 08:44:47
0402100001475634;Warmte;Aanvraag ontvangen;15-6-2023 14:13:43
0402100001475717;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001475717;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001475717;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:52
0402100001475943;Warmte;Aanvraag goedgekeurd;21-8-2023 09:03:33
0402100001475943;Elektriciteit;Aanvraag goedgekeurd;21-8-2023 09:03:33
0402100001476278;Elektriciteit;Aanvraag goedgekeurd;9-8-2023 16:08:24
0402100001476278;Warmte;Aanvraag goedgekeurd;9-8-2023 16:08:24
0402100001476502;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:57
0402100001476502;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
0402100001476551;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:54
0402100001476551;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:54
0402100001476765;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:21
0402100001476765;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:21
0402100001476773;Warmte;Aanvraag goedgekeurd;10-8-2023 16:36:53
0402100001476773;Elektriciteit;Aanvraag goedgekeurd;10-8-2023 16:36:53
0402100001476774;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:21
0402100001476774;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:21
0402100001476902;Warmte;Aanvraag ontvangen;1-6-2023 10:37:45
0402100001476902;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:45
0402100001476958;Warmte;Aanvraag goedgekeurd;28-8-2023 08:08:55
0402100001476958;Elektriciteit;Aanvraag goedgekeurd;28-8-2023 08:08:55
0402100001477412;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:09
0402100001477412;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:09
0402100001477523;Warmte;Aanvraag ontvangen;9-5-2023 14:39:43
0402100001477523;Elektriciteit;Aanvraag ontvangen;9-5-2023 14:39:43
0402100001477523;Elektriciteit;Aanvraag goedgekeurd;9-8-2023 08:41:51
0402100001477523;Warmte;Aanvraag goedgekeurd;9-8-2023 08:41:51
0402100001477674;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:21
0402100001477674;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:21
0402100001478428;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:53
0402100001478428;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:53
0402100001478856;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001478856;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001478860;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001478860;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001478934;Warmte;Aanvraag ontvangen;4-5-2023 15:14:55
0402100001478934;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:55
0402100001479750;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001479750;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001479961;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001479961;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001481556;Warmte;Aanvraag ontvangen;11-5-2023 11:32:38
0402100001481556;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:38
0402100001482383;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001482383;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001482740;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001482936;Warmte;Aanvraag goedgekeurd;27-7-2023 15:50:59
0402100001482936;Elektriciteit;Aanvraag goedgekeurd;27-7-2023 15:50:59
0402100001484277;Elektriciteit;Aanvraag goedgekeurd;23-8-2023 09:53:28
0402100001484277;Warmte;Aanvraag goedgekeurd;23-8-2023 09:53:28
0402100001485135;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:13
0402100001485135;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:13
0402100001485805;Warmte;Aanvraag ontvangen;15-6-2023 14:13:43
0402100001486154;Warmte;Aanvraag goedgekeurd;11-8-2023 14:46:49
0402100001486154;Elektriciteit;Aanvraag goedgekeurd;11-8-2023 14:46:49
0402100001486196;Elektriciteit;Aanvraag goedgekeurd;1-8-2023 14:21:53
0402100001486196;Warmte;Aanvraag goedgekeurd;1-8-2023 14:21:53
0402100001486720;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:05
0402100001487392;Warmte;Aanvraag goedgekeurd;27-7-2023 12:21:07
0402100001487578;Warmte;Aanvraag goedgekeurd;28-7-2023 14:30:57
0402100001487685;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:47
0402100001487685;Warmte;Aanvraag ontvangen;22-6-2023 08:44:47
0402100001487685;Warmte;Aanvraag ontvangen;22-6-2023 08:44:47
0402100001487685;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:47
0402100001489709;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001489709;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001490384;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:03
0402100001490384;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:03
0402100001490813;Elektriciteit;Aanvraag goedgekeurd;18-7-2023 10:33:56
0402100001490813;Warmte;Aanvraag goedgekeurd;18-7-2023 10:33:56
0402100001490891;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:47
0402100001490940;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:41
0402100001490940;Elektriciteit;Aanvraag goedgekeurd;24-8-2023 10:48:41
0402100001491361;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:03
0402100001491361;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:03
0402100001491485;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001491488;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:56
0402100001491488;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:56
0402100001491808;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:01
0402100001491808;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:01
0402100001492762;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:45
0402100001492762;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:45
0402100001493199;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:17
0402100001493199;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:17
0402100001493277;Warmte;Aanvraag ontvangen;1-6-2023 10:37:45
0402100001493277;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:45
0402100001493309;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:08
0402100001493309;Warmte;Aanvraag goedgekeurd;25-7-2023 10:03:08
0402100001493582;Elektriciteit;Aanvraag goedgekeurd;4-9-2023 09:00:09
0402100001494362;Warmte;Aanvraag goedgekeurd;18-8-2023 08:33:37
0402100001494370;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001494370;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001495290;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001495290;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001497426;Warmte;Aanvraag goedgekeurd;19-7-2023 10:33:51
0402100001497426;Elektriciteit;Aanvraag goedgekeurd;19-7-2023 10:33:51
0402100001499046;Warmte;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001499046;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:46
0402100001502841;Warmte;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001502841;Elektriciteit;Aanvraag ontvangen;15-6-2023 14:13:42
0402100001516569;Warmte;Aanvraag goedgekeurd;2-8-2023 09:31:48
0402100001516569;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 09:31:48
0402100001516572;Warmte;Aanvraag goedgekeurd;21-8-2023 09:09:06
0402100001516634;Warmte;Aanvraag ontvangen;11-5-2023 11:32:36
0402100001517053;Warmte;Aanvraag goedgekeurd;20-7-2023 10:29:02
0402100001517659;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
0402100001517659;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:59
0402100001519429;Warmte;Aanvraag goedgekeurd;26-7-2023 14:33:11
0402100001519429;Elektriciteit;Aanvraag goedgekeurd;26-7-2023 14:33:11
0402100001519848;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:08
0402100001521550;Elektriciteit;Aanvraag goedgekeurd;21-7-2023 10:28:04
0402100001521550;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:04
0402100001522219;Warmte;Aanvraag goedgekeurd;8-8-2023 15:11:51
0402100001523878;Warmte;Aanvraag goedgekeurd;2-8-2023 10:51:47
0402100001525105;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:54
0402100001525105;Warmte;Aanvraag ontvangen;1-6-2023 10:37:54
0402100001525640;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:07
0402100001525640;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:07
0402100001624341;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:58
0402100001624341;Warmte;Aanvraag ontvangen;4-5-2023 15:14:58
0405100000548803;Warmte;Aanvraag ontvangen;4-5-2023 15:14:55
0405100000548803;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:55
0405100000551431;Warmte;Aanvraag goedgekeurd;29-8-2023 08:54:06
0405100000551431;Elektriciteit;Aanvraag goedgekeurd;29-8-2023 08:54:06
0406100000023805;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:06
0406100000023805;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:06
0417100000007379;Warmte;Aanvraag goedgekeurd;31-7-2023 11:00:57
0417100000007379;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 11:00:57
0417100000020966;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:02
0420100000001620;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:55
0420100000001620;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:55
0420100000015199;Elektriciteit;Aanvraag goedgekeurd;3-8-2023 10:51:50
0420100000015199;Warmte;Aanvraag goedgekeurd;3-8-2023 10:51:50
0425100000000389;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
0425100000000389;Warmte;Aanvraag ontvangen;8-6-2023 08:02:29
0425100000004655;Elektriciteit;Aanvraag goedgekeurd;9-8-2023 14:31:45
0425100000004655;Warmte;Aanvraag goedgekeurd;9-8-2023 14:31:45
0425100000004655;Elektriciteit;Aanvraag goedgekeurd;9-8-2023 14:31:45
0425100000004655;Warmte;Aanvraag goedgekeurd;9-8-2023 14:31:45
0425100000004655;Elektriciteit;Aanvraag goedgekeurd;9-8-2023 14:31:45
0425100000004655;Warmte;Aanvraag goedgekeurd;9-8-2023 14:31:45
0437100000002228;Warmte;Aanvraag goedgekeurd;19-7-2023 10:33:52
0437100000002228;Elektriciteit;Aanvraag goedgekeurd;19-7-2023 10:33:52
0437100000004123;Warmte;Aanvraag goedgekeurd;12-7-2023 10:03:58
0437100000004123;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:03:58
0437100000004176;Warmte;Aanvraag ontvangen;8-6-2023 08:02:29
0437100000004448;Warmte;Aanvraag goedgekeurd;25-7-2023 15:13:22
0437100000004448;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 15:13:22
0437100000007194;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
0437100000007194;Warmte;Aanvraag goedgekeurd;21-8-2023 09:09:01
0439100000008868;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:09
0439100000011279;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
0439100000048838;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:38
0441100000006440;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:12
0441100000006440;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:12
0441100000012087;Warmte;Aanvraag goedgekeurd;2-8-2023 13:01:53
0441100000017138;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:37
0450100000002839;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:01
0450100000002839;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:01
0451100000010095;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:40
0453100000003722;Warmte;Aanvraag ontvangen;1-6-2023 10:37:53
0453100000016829;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:14
0453100000016829;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:14
0453100000045735;Warmte;Aanvraag ontvangen;1-6-2023 10:37:53
0453100003048989;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:47
0453100003049284;Warmte;Aanvraag goedgekeurd;11-8-2023 17:06:47
0453100003049332;Warmte;Aanvraag goedgekeurd;11-8-2023 17:06:47
0453100003049377;Warmte;Aanvraag goedgekeurd;11-8-2023 17:06:47
0453100003049574;Warmte;Aanvraag goedgekeurd;11-8-2023 16:56:44
0457100000054008;Warmte;Aanvraag goedgekeurd;28-7-2023 09:40:56
0457100000054008;Elektriciteit;Aanvraag goedgekeurd;28-7-2023 09:40:56
0457100000054215;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:34
0457100000054217;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:34
0457100000054219;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:34
0457100000054475;Warmte;Aanvraag goedgekeurd;19-7-2023 10:33:52
0457100000054475;Elektriciteit;Aanvraag goedgekeurd;19-7-2023 10:33:52
0457100000057003;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:08
0457100000057003;Warmte;Aanvraag goedgekeurd;25-7-2023 10:03:08
0457100000057992;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 10:03:08
0457100000057992;Warmte;Aanvraag goedgekeurd;25-7-2023 10:03:08
0457100000063076;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:38
0457100000063076;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
0473100000000514;Warmte;Aanvraag ontvangen;22-6-2023 08:44:45
0473100000003251;Warmte;Aanvraag ontvangen;4-5-2023 15:15:03
0473100000005243;Elektriciteit;Aanvraag goedgekeurd;7-8-2023 12:16:54
0473100000005243;Warmte;Aanvraag goedgekeurd;7-8-2023 12:16:54
0473100000005591;Warmte;Aanvraag goedgekeurd;28-7-2023 08:40:50
0476100000004550;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:20
0476100000004550;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:20
0479100000000147;Warmte;Aanvraag goedgekeurd;14-8-2023 12:49:15
0479100000000682;Warmte;Aanvraag goedgekeurd;3-8-2023 10:11:50
0479100000000864;Warmte;Aanvraag ontvangen;15-6-2023 14:13:44
0479100000000958;Warmte;Aanvraag goedgekeurd;2-8-2023 13:11:54
0479100000001024;Warmte;Aanvraag ontvangen;15-6-2023 14:13:43
0479100000001066;Warmte;Aanvraag goedgekeurd;1-9-2023 10:00:10
0479100000001200;Warmte;Aanvraag ontvangen;1-6-2023 10:37:48
0479100000001200;Warmte;Aanvraag goedgekeurd;3-8-2023 10:11:50
0479100000002030;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:38
0479100000002030;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
0479100000002154;Warmte;Aanvraag goedgekeurd;24-8-2023 10:48:40
0479100000002154;Elektriciteit;Aanvraag goedgekeurd;24-8-2023 10:48:40
0479100000010382;Warmte;Aanvraag ontvangen;1-6-2023 10:37:54
0479100000010382;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:54
0479100000011342;Warmte;Aanvraag goedgekeurd;23-8-2023 09:53:28
0479100000016186;Elektriciteit;Aanvraag ontvangen;26-7-2023 09:16:39
0479100000016186;Warmte;Aanvraag ontvangen;26-7-2023 09:16:39
0479100000042288;Elektriciteit;Aanvraag goedgekeurd;19-7-2023 10:33:53
0479100000042288;Warmte;Aanvraag goedgekeurd;19-7-2023 10:33:53
0479100000080447;Warmte;Aanvraag goedgekeurd;31-7-2023 10:00:51
0479100000081723;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 12:49:15
0479100000081723;Warmte;Aanvraag goedgekeurd;14-8-2023 12:49:15
0479100000082255;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:57
0479100000082255;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:57
0479100000083015;Warmte;Aanvraag ontvangen;11-5-2023 11:32:43
0479100000083015;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:43
0479100000088229;Warmte;Aanvraag ontvangen;1-6-2023 10:37:51
0479100000088230;Warmte;Aanvraag ontvangen;1-6-2023 10:37:51
0484100000006281;Warmte;Aanvraag ontvangen;8-6-2023 08:02:28
0484100000015141;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:12
0484100000015141;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:12
0484100000022425;Warmte;Aanvraag ontvangen;2-6-2023 15:21:25
0484100000022425;Warmte;Aanvraag goedgekeurd;18-8-2023 08:33:38
0484100000022458;Warmte;Aanvraag ontvangen;8-6-2023 08:02:30
0484100000023273;Warmte;Aanvraag ontvangen;4-5-2023 15:14:57
0484100000023369;Warmte;Aanvraag goedgekeurd;20-7-2023 10:29:00
0484100000024862;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:38
0484100000024862;Warmte;Aanvraag ontvangen;17-5-2023 14:37:38
0484100000027074;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:04
0484100000041229;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:05
0497100000001327;Warmte;Aanvraag ontvangen;11-5-2023 11:32:41
0497100000001515;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 08:46:47
0497100000001515;Warmte;Aanvraag goedgekeurd;14-8-2023 08:46:47
0497100000004319;Warmte;Aanvraag goedgekeurd;4-8-2023 12:51:46
0497100000004771;Warmte;Aanvraag ontvangen;17-5-2023 14:37:37
0497100000004771;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:37
0497100000005819;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:05
0497100000005819;Warmte;Aanvraag ontvangen;4-5-2023 15:15:05
0498100000000127;Warmte;Aanvraag goedgekeurd;31-7-2023 15:11:54
0498100000010963;Warmte;Aanvraag goedgekeurd;31-7-2023 16:11:48
0498100000010963;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 16:11:48
0499100002014653;Warmte;Aanvraag goedgekeurd;18-7-2023 10:33:56
0499100002014653;Elektriciteit;Aanvraag goedgekeurd;18-7-2023 10:33:56
0499100002014691;Elektriciteit;Aanvraag goedgekeurd;1-9-2023 10:00:10
0499100002014691;Warmte;Aanvraag goedgekeurd;1-9-2023 10:00:10
0499100002014766;Warmte;Aanvraag ontvangen;8-5-2023 14:29:42
0499100002014766;Elektriciteit;Aanvraag ontvangen;8-5-2023 14:29:42
0499100002014766;Warmte;Aanvraag goedgekeurd;8-8-2023 11:21:47
0499100002014766;Elektriciteit;Aanvraag goedgekeurd;8-8-2023 11:21:47
0499100002014837;Elektriciteit;Aanvraag goedgekeurd;17-7-2023 11:03:55
0499100002014915;Elektriciteit;Aanvraag ontvangen;17-5-2023 14:37:37
0499100002014915;Warmte;Aanvraag ontvangen;17-5-2023 14:37:37
0499100002014940;Elektriciteit;Aanvraag ontvangen;3-5-2023 15:34:42
0499100002014940;Warmte;Aanvraag ontvangen;3-5-2023 15:34:42
0499100002014940;Warmte;Aanvraag goedgekeurd;31-7-2023 14:51:53
0499100002014940;Elektriciteit;Aanvraag goedgekeurd;31-7-2023 14:51:53
0499100002015735;Warmte;Aanvraag goedgekeurd;25-7-2023 13:23:06
0499100002015735;Elektriciteit;Aanvraag goedgekeurd;25-7-2023 13:23:06
0499100002016215;Warmte;Aanvraag goedgekeurd;16-8-2023 11:23:33
0499100002016215;Elektriciteit;Aanvraag goedgekeurd;16-8-2023 11:23:33
0501100001988016;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:47
0501100001988191;Warmte;Aanvraag ontvangen;4-5-2023 15:14:59
0502100000005489;Warmte;Aanvraag goedgekeurd;14-8-2023 13:47:03
0502100000006003;Warmte;Aanvraag ontvangen;15-6-2023 14:13:44
0502100000021386;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:55
0502100000023987;Warmte;Aanvraag goedgekeurd;21-7-2023 10:28:06
0503100000000033;Warmte;Aanvraag ontvangen;8-6-2023 08:02:29
0503100000000033;Elektriciteit;Aanvraag ontvangen;8-6-2023 08:02:29
0503100000000086;Warmte;Aanvraag ontvangen;11-5-2023 11:32:42
0503100000000105;Warmte;Aanvraag goedgekeurd;17-7-2023 11:03:56
0503100000000198;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:03
0503100000000198;Warmte;Aanvraag ontvangen;4-5-2023 15:15:03
0503100000000966;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:00
0503100000000966;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:00
0503100000001964;Warmte;Aanvraag ontvangen;11-5-2023 11:32:42
0503100000001964;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:42
0503100000002000;Warmte;Aanvraag goedgekeurd;28-7-2023 16:40:57
0503100000002000;Elektriciteit;Aanvraag goedgekeurd;28-7-2023 16:40:57
0503100000002205;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:52
0503100000002205;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:52
0503100000007906;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:20
0503100000007906;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:20
0503100000008969;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:52
0503100000008969;Warmte;Aanvraag ontvangen;1-6-2023 10:37:52
0503100000009105;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 15:51:54
0503100000009105;Warmte;Aanvraag goedgekeurd;2-8-2023 15:51:54
0503100000009380;Warmte;Aanvraag ontvangen;1-6-2023 10:37:48
0503100000009380;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:48
0503100000009380;Warmte;Aanvraag ontvangen;1-6-2023 10:37:54
0503100000009380;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:54
0503100000009402;Elektriciteit;Aanvraag goedgekeurd;21-8-2023 09:09:04
0503100000009402;Warmte;Aanvraag goedgekeurd;21-8-2023 09:09:04
0503100000015389;Warmte;Aanvraag ontvangen;1-6-2023 10:37:45
0503100000015389;Elektriciteit;Aanvraag ontvangen;1-6-2023 10:37:45
0503100000015389;Elektriciteit;Aanvraag goedgekeurd;14-8-2023 11:06:44
0503100000015389;Warmte;Aanvraag goedgekeurd;14-8-2023 11:06:44
0503100000015390;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:20
0503100000015390;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:20
0503100000017077;Elektriciteit;Aanvraag goedgekeurd;24-7-2023 12:38:08
0503100000017113;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:24
0503100000018409;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 15:41:48
0503100000018409;Warmte;Aanvraag goedgekeurd;2-8-2023 15:41:48
0503100000019758;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:46
0503100000019758;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:46
0503100000019841;Elektriciteit;Aanvraag goedgekeurd;27-6-2023 13:22:13
0503100000019841;Warmte;Aanvraag goedgekeurd;27-6-2023 13:22:13
0503100000019844;Warmte;Aanvraag ontvangen;4-5-2023 15:15:05
0503100000019844;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:15:05
0503100000020062;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:18
0503100000020062;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:18
0503100000020285;Warmte;Aanvraag goedgekeurd;18-8-2023 08:33:39
0503100000020285;Elektriciteit;Aanvraag goedgekeurd;18-8-2023 08:33:39
0503100000021924;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:13
0503100000021924;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:13
0503100000022588;Elektriciteit;Aanvraag ontvangen;4-5-2023 15:14:52
0503100000022588;Warmte;Aanvraag ontvangen;4-5-2023 15:14:52
0503100000022609;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:14
0503100000022609;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:14
0503100000022814;Warmte;Aanvraag goedgekeurd;10-8-2023 09:06:45
0503100000022814;Elektriciteit;Aanvraag goedgekeurd;10-8-2023 09:06:45
0503100000022917;Warmte;Aanvraag goedgekeurd;6-8-2023 12:11:45
0503100000022917;Elektriciteit;Aanvraag goedgekeurd;6-8-2023 12:11:45
0503100000023329;Elektriciteit;Aanvraag goedgekeurd;2-8-2023 16:01:54
0503100000023329;Warmte;Aanvraag goedgekeurd;2-8-2023 16:01:54
0503100000023960;Warmte;Aanvraag ontvangen;22-6-2023 08:44:45
0503100000023960;Elektriciteit;Aanvraag ontvangen;22-6-2023 08:44:45
0503100000024156;Elektriciteit;Aanvraag goedgekeurd;12-7-2023 10:04:14
0503100000024156;Warmte;Aanvraag goedgekeurd;12-7-2023 10:04:14
0503100000024989;Warmte;Aanvraag goedgekeurd;22-8-2023 15:23:52
0503100000024989;Elektriciteit;Aanvraag goedgekeurd;22-8-2023 15:23:52
0503100000025526;Elektriciteit;Aanvraag ontvangen;11-5-2023 11:32:39
0503100000025526;Warmte;Aanvraag ontvangen;11-5-2023 11:32:39
